Categor 8,"In his first epistle, Peter describes Jesus as a what?",Lamb without blemish,The silent lamb,The precious lamb,The Lamb of God,1 Peter,1 Peter 1:19
Categor 8,"In his first epistle, Peter describes Jesus as a lamb without what?",A spot ,A care,A name ,A home,1 Peter,1 Peter 1:19
Categor 8,"In his first epistle, which of the following words does Peter use to describe the blood of Jesus?",Precious ,Special,Important ,Hopefully,1 Peter,1 Peter 1:19
Categor 8,Peter said Jesus was chosen by God before the foundation of what?,The world ,The moon and stars,Israel and Judah,The nations of the earth,1 Peter,1 Peter 1:20
Categor 8,"In his first epistle, which of the following did Peter specifically say God gave Jesus when he raised him from the dead?",Glory,Hope,Keys to hell,A message,1 Peter,1 Peter 1:21
Categor 8,Finish this sentence in the first epistle of Peter: “see that ye love one another with a pure…”,Heart fervently ,Mind fervently,Soul fervently,Body fervently,1 Peter,1 Peter 1:22
Categor 8,"Finish this statement in the first epistle of Peter: “Being born again, not of corruptible seed, but of…”",Incorruptible ,God,Jesus,The Word,1 Peter,1 Peter 1:23
Categor 8,For how long does Peter say the word of God “liveth and abideth”?,Forever,Until the judgment ,Until Christ returns,For a season,1 Peter,1 Peter 1:23
Categor 8,"In his first epistle, why does Peter compare all flesh to grass?",Because it withereth,Because it is plentiful,Because it covers the earth,Because God made it,1 Peter,1 Peter 1:24
Categor 8,"In his first epistle, why does Peter compare the glory of man to the flower of grass?",Because it falleth away,Because it is plentiful,Because it is not of God,Because it is beautiful,1 Peter,1 Peter 1:24
Categor 8,How long did Peter say the word of God would last?,Forever ,For a season,For the fullness of time,Until Christ returns,1 Peter,1 Peter 1:25
Categor 8,How does Peter say the word of God is preached?,By the gospel,In the scriptures,By the laws of Moses,By the prophets,1 Peter,1 Peter 1:25
Categor 8,"In his first epistle, which of the following did Peter specifically ask followers of Christ to lay aside?",Malice ,Benevolence,Comity,Goodness,1 Peter,1 Peter 2:1
Categor 8,"In his first epistle, which of the following did Peter specifically ask followers of Christ to lay aside?",Guile ,Frankness,Honesty,Naivety,1 Peter,1 Peter 2:1
Categor 8,"In his first epistle, which of the following did Peter specifically ask followers of Christ to lay aside?",Hypocrisy ,Forthrightness,Righteousness,Probity,1 Peter,1 Peter 2:1
Categor 8,"In his first epistle, which of the following did Peter specifically ask followers of Christ to lay aside?",Envy ,Contentedness,Rapport,Accord ,1 Peter,1 Peter 2:1
Categor 8,"In his first epistle, which of the following did Peter specifically ask followers of Christ to lay aside?",Evil speaking ,Frankness,Humility,Discernment,1 Peter,1 Peter 2:1
Categor 8,"Finish this sentence in the first epistle of Peter: “As newborn babes, desire the sincere milk of the…”",Word ,Law,Commandments,Apostles,1 Peter,1 Peter 2:2
Categor 8,Peter said Christians should seek the word of God in order to do what?,Grow ,Be superior,Judge others,Become elders,1 Peter,1 Peter 2:2
Categor 8,Finish this statement in the first epistle of Peter about those who seek the word of God: “ye have tasted that the Lord is…”,Gracious,Omnipotent,All powerful,Omnipresent,1 Peter,1 Peter 2:3
Categor 8,"In his first epistle, what did Peter call Christ?",The living stone ,The special stone,The keystone,The builder’s stone,1 Peter,1 Peter 2:4
Categor 8,"In his first epistle, how did Peter describe the followers of Christ?",Living stones ,Special stones,Keystones,Builder’s stones,1 Peter,1 Peter 2:4
Categor 8,What specifically did Peter say the followers of Christ were being made into?,A spiritual house ,A commune of souls,A house of love,A den of conflict,1 Peter,1 Peter 2:5
Categor 8,"In his first epistle, which two words did Peter say the Scriptures used to describe Jesus?",Elect and precious ,Special and firstborn,Supreme and powerful,Kind and gentle,1 Peter,1 Peter 2:6
Categor 8,"Who or what, according to Peter, is the chief corner stone?",Jesus ,Peter,The law,Abraham,1 Peter,1 Peter 2:8
Categor 8,"According to Peter, how would the disobedient view Jesus?",A stone of stumbling,A steppingstone,A stone of hope,A new foundation,1 Peter,1 Peter 2:8
Categor 8,Which of the following was not a description of Christians by Peter in his first epistle?,A brotherhood of faith ,A peculiar people,A royal priesthood,A holy nation,1 Peter,1 Peter 2:9
Categor 8,How did Peter describe the followers of Christ in his first epistle?,A chosen generation,A blessed generation,True children of Abraham,The promise of Isaac,1 Peter,1 Peter 2:9
Categor 8,How did Peter describe the followers of Christ in his first epistle?,A royal priesthood,Inheritors of the kingdom,The saved,The children of David,1 Peter,1 Peter 2:9
Categor 8,How did Peter describe the followers of Christ in his first epistle?,An holy nation,The chosen few,The remnant saints,People of the cross,1 Peter,1 Peter 2:9
Categor 8,How did Peter describe the followers of Christ in his first epistle?,A peculiar people,A unique breed,Warriors of the gospel,The remnant saints,1 Peter,1 Peter 2:9
Categor 8,What kind of lust did Peter specifically warn Christians against in his first epistle?,Fleshly,Mental,Spiritual,Earthly,1 Peter,1 Peter 2:11
Categor 8,"In his first epistle, what does Peter say human lust wars against?",The soul,The gospel,The church,The word,1 Peter,1 Peter 2:11
Categor 8,"According to Peter, Christians should submit to every ordinance of man for whose sake?",God’s,The church’s ,The gospel’s,The ruler’s ,1 Peter,1 Peter 2:13
Categor 8,"Finish this verse in the first epistle of Peter: “For so is the will of God, that with well doing ye may put to silence the ignorance of…”",Foolish men,Of the world,Of the Gentiles,Backsliders and reprobates ,1 Peter,1 Peter 2:15
Categor 8,Which of the following is not a direct quote from 1 Peter?,“Read the scriptures” ,“Love the brotherhood”,“Fear God”,“Honour the king”,1 Peter,1 Peter 2:17
Categor 8,"In which book of the bible is this verse found: “Servants, be subject to your masters with all fear; not only to the good and gentle, but also to the froward”?",1 Peter ,Hebrews,1 Thessalonians,2 Corinthians,1 Peter,1 Peter 2:18
Categor 8,"Where is this verse found: “For what glory is it, if, when ye be buffeted for your faults, ye shall take it patiently? but if, when ye do well, and suffer for it, ye take it patiently, this is acceptable with God”?",1 Peter,Mark,Acts,James,1 Peter,1 Peter 2:20
Categor 8,"Finish this statement by Peter about Jesus: “who did no sin, neither was guile found in…”",His mouth,His heart,His mind,His spirit,1 Peter,1 Peter 2:22
Categor 8,"Where is this verse about Jesus found: “Who his own self bare our sins in his own body on the tree, that we, being dead to sins, should live unto righteousness: by whose stripes ye were healed”?",1 Peter,Colossians,Galatians,2 John,1 Peter,1 Peter 2:24
Categor 8,"In his first epistle, Peter called Jesus the shepherd and what of the Christian’s soul?",Bishop,Lord ,Master,King,1 Peter,1 Peter 2:25)
Categor 8,"Finish this text: “Ye wives, be in subjection to your own…”",Husbands ,Parents,Elders,Family,1 Peter,1 Peter 3:1
Categor 8,What is the adornment that Peter said women should put on?,Meek and quiet spirit,Plaiting the hair,Wearing gold,Beautiful apparel,1 Peter,1 Peter 3:4
Categor 8,What did Peter say Sarah called Abraham?,Lord ,Abraham,Husband,Friend,1 Peter,1 Peter 3:6
Categor 8,"In his first epistle, who did Peter say Sarah obeyed?",Abraham,God,Her father,Her son,1 Peter,1 Peter 3:6
Categor 8,Peter admonished husbands to give honor unto their wives as what?,Weaker vessel ,Co-equals,Head of the home,Bearer of children,1 Peter,1 Peter 3:7
Categor 8,"Which apostle wrote: “Finally, be ye all of one mind, having compassion one of another, love as brethren, be pitiful, be courteous”?",Peter,Paul,John,James,1 Peter,1 Peter 3:8
Categor 8,"Finish this statement by Peter: “For he that will love life, and see good days, let him refrain his tongue from…”",Evil,Speech,Truth,Bold statements,1 Peter,1 Peter 3:10
Categor 8,"In his first epistle, what does Peter say those who love life should refrain their lips from?",Guile,Brash speech,Frank speech,Repetitious speech,1 Peter,1 Peter 3:10
Categor 8,"Who wrote: “For the eyes of the Lord are over the righteous, and his ears are open unto their prayers: but the face of the Lord is against them that do evil”?",Peter ,John,Luke,Paul,1 Peter,1 Peter 3:12
Categor 8,"Who said: “But and if ye suffer for righteousness' sake, happy are ye: and be not afraid of their terror, neither be troubled”?",Peter ,Jesus,Paul,James,1 Peter,1 Peter 3: 14
Categor 8,"Who wrote these words: “For Christ also hath once suffered for sins, the just for the unjust, that he might bring us to God, being put to death in the flesh, but quickened by the Spirit”?",Peter,Paul,John,Jude,1 Peter,1 Peter 3:18
Categor 8,Finish the verse: “And above all things have fervent charity among yourselves: for charity shall cover the multitude of…,Sins ,Problems,Shortcomings,Failures,1 Peter,1 Peter 4:8
Categor 8,"Finish this sentence by Peter in his first epistle: “If any man speak, let him speak as the oracles of…”",God,Truth,Knowledge,Understanding,1 Peter,I Peter 4:11
Categor 8,"Who said: “If ye be reproached for the name of Christ, happy are ye; for the spirit of glory and of God resteth upon you”?",Peter,Paul,James,John,1 Peter,1 Peter 4:14
Categor 8,"In his first epistle, which of the following did Peter say he was a witness to?",The sufferings of Christ,The evil of Pharisees,The evil of Rome,The evil of gentiles,1 Peter,1 Peter 5:1
Categor 8,Complete the sentence by Peter to Christians: “ye shall receive a crown of glory…”,That fadeth not away ,Of immeasurable value,That angels envy,That is incorruptible,1 Peter,1 Peter 5:4
Categor 8,What kind of reward did Peter say Christians would receive upon the return of Jesus?,A crown of glory ,A new body,A crown of thorns,Great wealth,1 Peter,1 Peter 5:4
Categor 8,"In his first epistle, what did Peter say Christians should be clothed with?",Humility ,Fine linen,Confidence,Strength,1 Peter,1 Peter 5:5
Categor 8,"In his first epistle, who did Peter say God “resisteth”?",The proud ,The humble,The average,The content,1 Peter,1 Peter 5:5
Categor 8,Who did Peter say God gives his grace to?,The humble ,The proud,The haughty,The confident,1 Peter,1 Peter 5:5
Categor 8,"Which book of the bible is this text from: “Be sober, be vigilant; because your adversary the devil, as a roaring lion, walketh about, seeking whom he may devour”?",1 Peter ,2 John,Galatians,Ephesians,1 Peter,1 Peter 5:8
Categor 8,What animal did Peter describe the devil as?,A roaring lion ,A wild ox,A roaring dragon,A roaring bear,1 Peter,1 Peter 5:8
Categor 8,Which book of the bible is this text from: “To him be glory and dominion for ever and ever. Amen”?,1 Peter ,2 Corinthians,1 Corinthians,Titus,1 Peter,1 Peter 5:11
Categor 8,"In his first espistle, who did Peter call a “faithful brother”?",Silvanus,Marcus,Paul,John,1 Peter,1 Peter 5:12
